name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
paris,2007-02-23T07:00:00,8.1,5.7,5.9,86.55,0,0,,,,25.7,14,169,1006.7,90.7,10.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T08:00:00,8.3,5.7,6.4,87.85,0,0,,,,29,15.6,171,1006.4,98.1,10.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T09:00:00,9,6.6,6.2,82.82,0,0,,,,35.3,15.7,180,1006.4,90,10.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T10:00:00,9.2,6.8,6.3,81.82,0,0,,,,31.5,16.1,181,1006.1,90.7,10.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T11:00:00,10.5,10.5,6.5,76.61,0,0,,,,37.7,14,191,1006.1,60.4,10.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T12:00:00,11.2,11.2,6.4,72.36,0,0,,,,42.5,17.1,201,1006.1,90.7,11.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T13:00:00,11,11,6.5,73.54,0,0,,,,39,19.2,200,1005.8,90.7,11.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T14:00:00,11,11,6.7,75.13,0.022,100,rain,,,42.5,22.2,209,1005.4,98.1,11,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T15:00:00,9.8,7,7.7,87.15,0.116,100,rain,,,42.5,20.7,194,1004.8,92.7,6.7,,,,,"Rain, Overcast",rain,"07149099999,07146099999,07147099999,07150099999"
paris,2007-02-23T16:00:00,10.5,10.5,8.2,85.95,0,0,,,,34.8,15.7,200,1004.4,98.1,11.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T17:00:00,11.2,11.2,7.8,79.38,0,0,,,,31.7,15.8,190,1004.1,90.7,11.8,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T18:00:00,11.3,11.3,7.8,79.1,0,0,,,,31.7,16.3,190,1004.1,87.4,15.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T19:00:00,10.7,10.7,7.3,79.27,0,0,,,,32.8,16.1,188,1004.1,86.9,21.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T20:00:00,10.1,10.1,7.4,82.87,0,0,,,,29.5,16.4,181,1004.1,64.9,21.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T21:00:00,10.2,10.2,6.8,79.23,0,0,,,,35.3,19.1,189,1003.4,64.9,23.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T22:00:00,9.8,7.4,6.9,82.47,0,0,,,,36.8,16.8,180,1003.1,81.8,19.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-23T23:00:00,9.8,7.1,6.9,82.61,0,0,,,,38.9,20,180,1002.4,66.3,18.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T00:00:00,9.8,7.4,7.2,84.1,0,0,,,,38.9,17.4,180,1001.8,88.6,17.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T01:00:00,10,7.7,7.4,84.18,0,0,,,,39.4,17.2,180,1000.8,94.5,17.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T02:00:00,10.2,10.2,7.6,83.63,0,0,,,,38.9,20.2,170,999.8,97.3,17.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T03:00:00,10.3,10.3,7.9,85.08,0.171,100,rain,,,46.4,20.5,180,998.8,97.3,14.8,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T04:00:00,9.8,7.4,7.9,88.18,0,0,,,,47.1,17.3,190,998,94.5,30.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T05:00:00,10,7.6,8.1,88.45,0.014,100,rain,,,35.3,17.6,192,997.3,92.7,9.4,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T06:00:00,9.6,7.3,7.7,88.38,1.927,100,rain,,,35.6,15.9,212,997.3,90.7,14.7,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T07:00:00,9.6,6.9,7.9,88.89,0,0,,,,38.9,19.8,203,997.3,91.4,16.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T08:00:00,9.7,7,7.7,87.12,0.028,100,rain,,,41.9,20.1,211,997.7,82.6,13.3,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T09:00:00,10,10,7.2,82.79,0,0,,,,45.8,17.2,229,998.7,64.5,14.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T10:00:00,10.7,10.7,6.5,75.19,0,0,,,,43.7,20.8,227,999.3,90,14.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T11:00:00,11,11,6.4,73.47,0,0,,,,46.8,20.5,229,999.7,90,14.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T12:00:00,11.5,11.5,6,69.05,0,0,,,,53.6,27,237,1000.6,90,14.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T13:00:00,12.7,12.7,6.1,64.28,0,0,,,,51.4,24.1,231,1001,90,19.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T14:00:00,12.4,12.4,6.5,67.16,0.023,100,rain,,,47.4,21.3,239,1001.3,81.9,14.1,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T15:00:00,12.3,12.3,6.2,66.41,0.015,100,rain,,,42.5,28.7,239,1001.4,89.3,12.6,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T16:00:00,12.3,12.3,6.4,67.23,0,0,,,,40.5,17.6,222,1001.7,90,13.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T17:00:00,11.9,11.9,6.7,70.49,0.015,100,rain,,,42.5,17,232,1002,97.8,14,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T18:00:00,11.5,11.5,6.2,70.22,0,0,,,,35.3,16.3,233,1002.4,91.4,19.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T19:00:00,11,11,6.4,73.07,0,0,,,,36.3,16.4,222,1003.1,70.6,23.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T20:00:00,10.8,10.8,6.8,76.04,0.044,100,rain,,,31.7,21.1,203,1003.1,73.1,22.8,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T21:00:00,10.7,10.7,6.7,76.14,0,0,,,,31.7,25.5,209,1002.3,68,22.8,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T22:00:00,10.5,10.5,6,73.84,0,0,,,,42.4,22.4,209,1002,76.2,24.7,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-24T23:00:00,9.9,7.3,6.7,80.23,0.007,100,rain,,,42.5,19.6,192,1001.3,94.5,13.1,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T00:00:00,9.3,6.8,7.9,90.82,0.446,100,rain,,,38.9,16.8,180,999.6,94.5,12.3,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T01:00:00,9.5,6.7,8.3,92.66,0,0,,,,35.7,20.1,173,998.3,97.3,4.9,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T02:00:00,10,10,9.1,94.18,0.244,100,rain,,,38.9,20.2,190,997.3,97.3,6.4,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T03:00:00,10.6,10.6,9.3,91.8,0.296,100,rain,,,46.4,19.6,201,996.3,94.5,38.6,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T04:00:00,8.3,4.2,5.6,83.56,0.278,100,rain,,,82.2,31.8,266,996.2,93.1,16.7,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T05:00:00,7.7,4.6,5.2,84.14,1.059,100,rain,,,68.4,19.5,249,996.6,70.8,40.8,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T06:00:00,7.7,4.2,3.8,76.58,0,0,,,,42.2,22.6,247,997.3,76.9,14.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T07:00:00,6.7,3.2,3.1,78,0.226,100,rain,,,42.5,20,237,997.7,48.8,14.7,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T08:00:00,6.5,3.8,3,78.05,0,0,,,,38.9,14.3,222,998.3,48.9,14.8,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T09:00:00,7,3.6,3.2,76.88,0,0,,,,42.8,19.9,212,998.3,49.1,16.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T10:00:00,8.2,5,3.8,73.5,0,0,,,,47.2,20.9,203,998.3,89.6,14.4,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T11:00:00,8.7,5.1,3.8,71.4,0,0,,,,54,27,212,998.3,98.1,14.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T12:00:00,8.6,5.3,4,72.56,0.007,100,rain,,,59.9,23.5,203,998.3,98.5,12.3,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T13:00:00,7.5,4.3,5.2,85.02,0,0,,,,40.5,19.9,213,998.3,99.2,10.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T14:00:00,8.6,6,5,77.98,0,0,,,,41.9,16.8,251,998.7,90,15.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T15:00:00,9.1,6.5,4.8,74.37,0,0,,,,35.6,18.1,261,999.3,90,16.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T16:00:00,9.2,6.3,4.9,74.38,0,0,,,,40.1,20.6,270,1000,90,13.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T17:00:00,9.7,7.4,5.1,72.88,0,0,,,,42.5,16.2,269,1001,90.8,15.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T18:00:00,9.4,7.4,5.6,77.09,0.037,100,rain,,,35.3,14.1,271,1002,93.1,12.4,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T19:00:00,8.6,6.3,5.8,82.56,0,0,,,,45.1,14.9,270,1003.1,81.9,18.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T20:00:00,9.1,6.7,5.7,79.68,0,0,,,,29.5,15.8,268,1004.1,70.6,25.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T21:00:00,8.9,6.9,5.5,79.14,0,0,,,,38.9,12.8,258,1004.8,90,25.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T22:00:00,9.1,7,5.8,80.06,0,0,,,,30.3,13.2,259,1005.5,90,14.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-25T23:00:00,8.5,5.9,6.4,86.53,0.235,100,rain,,,31.7,16.3,262,1006.1,90,18.2,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T00:00:00,8.3,6.1,6.5,88.64,0.811,100,rain,,,35.3,13,269,1007.1,90,19.5,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T01:00:00,8.3,6,6.5,88.74,0,0,,,,29.8,13.3,261,1007.7,93.1,30.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T02:00:00,8.5,6.1,5.9,83.53,0.038,100,rain,,,35.3,15,280,1008.7,90,23.7,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-26T03:00:00,8.4,6.2,6.2,85.92,0.163,100,rain,,,29.5,12.9,287,1009.1,79.1,26.2,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T04:00:00,8.4,6.2,6.2,86.11,0,0,,,,26.8,13,269,1009.9,62.2,15,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T05:00:00,8.3,5.8,6,85.52,0.016,100,rain,,,31.7,15.4,284,1010.2,67.7,17.6,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T06:00:00,8.4,6.6,6.2,85.93,0.014,100,rain,,,25.9,10.5,269,1010.8,73.1,20.7,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T07:00:00,8.4,6.7,6.2,86.55,0.356,100,rain,,,24.4,9.8,260,1010.8,82.9,11.7,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T08:00:00,8.2,6,6.5,88.99,0.607,100,rain,,,36.5,13.4,262,1011.6,90.7,10.5,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T09:00:00,8.7,6.1,6.4,85.5,0.073,100,rain,,,32.9,16.7,261,1012.6,90.7,10.7,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T10:00:00,9.1,6.6,6.2,82.02,0,0,,,,36.1,16.8,280,1012.9,98.9,11.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T11:00:00,9.7,7.2,5.8,76.62,0,0,,,,41.4,17.5,287,1013.6,90.8,11.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T12:00:00,10,7.4,5.3,73.04,0,0,,,,38.9,19.5,279,1013.9,87.2,11.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T13:00:00,10.3,10.3,4.9,69.13,0,0,,,,39.5,17.2,287,1014,89.6,14.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T14:00:00,11,11,4.7,64.88,0.014,100,rain,,,43.8,23.4,279,1013.9,64.5,13.4,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T15:00:00,11.6,11.6,2.5,53.68,0,0,,,,50,20.9,290,1014,56.4,15.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T16:00:00,11.1,11.1,2,53.36,0,0,,,,46.5,23.6,307,1014.9,46.9,16.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T17:00:00,10.7,10.7,2.3,56.01,0,0,,,,51.2,22.9,307,1015.6,46.9,16.2,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T18:00:00,9.9,7.3,1.3,55.23,0,0,,,,41.4,19,315,1016.3,66.5,19.3,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T19:00:00,9.3,7.5,1.5,58.05,0,0,,,,43.6,12.1,297,1017.4,64.9,27.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T20:00:00,8.7,6,1.8,62.03,0,0,,,,22.3,17.3,306,1018,56.5,27.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T21:00:00,8.1,6.1,2.3,66.65,0,0,,,,25.9,11.4,289,1019,49.6,25.4,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T22:00:00,7.9,6.5,3.5,73.47,0,0,,,,21.8,8.6,259,1019.3,56.5,21.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-26T23:00:00,7.5,5.4,4.3,80.2,0,0,,,,18.4,11.3,260,1020,51.4,20.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T00:00:00,6.9,4.5,4.3,83.88,0,0,,,,22.3,12.2,260,1020.3,45.6,23.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T01:00:00,6.8,4.5,4.3,84.17,0,0,,,,22,11.8,258,1020.4,74.4,22.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T02:00:00,7.2,5.6,4.4,82.4,0,0,,,,25.9,8.5,257,1021,90,33.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-27T03:00:00,6.6,4.4,4,83.42,0,0,,,,18.4,11,257,1020.4,56.5,23,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-27T04:00:00,6.5,4.7,4,84.35,0,0,,,,21.9,8.8,257,1020.4,47.7,25,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-27T05:00:00,6.4,4.8,4,84.41,0,0,,,,18.4,8.4,237,1020,35.5,23,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-27T06:00:00,6.1,4.4,4.1,86.99,0,0,,,,18,8.1,210,1019.3,87.7,10.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T07:00:00,5.9,4.3,4,87.52,0,0,,,,14.6,7.7,192,1019.3,90,10.9,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T08:00:00,6.1,3.8,4.1,86.76,0,0,,,,25.1,11.3,192,1018.4,97.8,11,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T09:00:00,6.6,4.1,4.5,86.46,0,0,,,,23,12.2,182,1018,97.8,12.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T10:00:00,7.3,4.9,5.2,86.26,0,0,,,,27.4,12.8,192,1017.2,94.5,13.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T11:00:00,8.3,5.2,6,85.68,0.007,100,rain,,,33.2,19.7,192,1016.2,98.6,7.6,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T12:00:00,8.6,5.9,7.2,91.13,0.075,100,rain,,,42.3,17,201,1015.2,99.3,6,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T13:00:00,9.4,6.4,7.9,90.29,0,0,,,,48.4,23,211,1014.3,97.3,13.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T14:00:00,10.2,10.2,8.5,88.74,0,0,,,,46.4,16.7,203,1013.2,100,12.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T15:00:00,10.9,10.9,9.4,90.18,0,0,,,,35.7,17.1,228,1012.6,100,11.5,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T16:00:00,11.6,11.6,10.1,90.77,0,0,,,,34.1,17.1,212,1011.6,100,10.1,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T17:00:00,12.5,12.5,10.3,86.29,0,0,,,,46.4,11.9,219,1010.2,97.3,15.4,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T18:00:00,13,13,9.7,80.22,0,0,,,,46.2,20.4,237,1010.4,96.9,16.3,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T19:00:00,12.5,12.5,9.3,80.75,0,0,,,,43.7,17.4,220,1009.9,94.1,25.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T20:00:00,12.2,12.2,9.5,83.11,0,0,,,,50,17.8,212,1009.4,96.9,27.6,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T21:00:00,12.1,12.1,9.7,85.24,0,0,,,,53.6,20.2,229,1009.1,100,10.7,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-27T22:00:00,11.3,11.3,9.7,89.98,0,0,,,,46.1,17.4,212,1008.8,100,9.2,,,,,Overcast,cloudy,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-27T23:00:00,11.5,11.5,9.9,89.82,0.148,100,rain,,,42.5,20.4,213,1008.4,100,13.5,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T00:00:00,11.5,11.5,9.7,88.47,0.047,100,rain,,,42.5,16.8,229,1008.1,100,33.3,,,,,"Rain, Overcast",rain,"07149099999,07156099999,07146099999,07150099999"
paris,2007-02-28T01:00:00,11.1,11.1,9.4,89.08,0,0,,,,35.4,13.3,222,1007.8,85,28.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T02:00:00,11,11,9,87.39,0,0,,,,25.9,9.6,220,1007.1,73.1,36.5,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T03:00:00,10.8,10.8,9.1,89.55,0,0,,,,22.3,13.1,205,1006.7,73.1,29.3,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T04:00:00,10.6,10.6,8.5,87.24,0,0,,,,24.5,9.7,222,1005.7,81.9,27.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T05:00:00,10.3,10.3,7.4,82.19,0,0,,,,38.9,14.2,231,1005.4,75.2,26.6,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T06:00:00,10.2,10.2,6.9,79.87,0,0,,,,36.6,21.3,239,1005.4,89.2,14.2,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T07:00:00,9.6,7.1,6.3,80.06,0,0,,,,45.8,17.6,230,1004.8,53,14.1,,,,,Partially cloudy,partly-cloudy-night,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T08:00:00,9.6,7.2,6.3,79.94,0,0,,,,45.8,17.4,221,1004.8,64.9,13.9,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T09:00:00,10.5,10.5,6.7,77.52,0,0,,,,42.5,18,220,1005.1,47.2,14.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T10:00:00,11.5,11.5,7,74.12,0,0,,,,53.5,24.9,221,1004.8,90,13.5,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T11:00:00,12.2,12.2,7.2,71.69,0,0,,,,70.4,27.9,229,1004.8,89.2,13.6,,,,,Partially cloudy,partly-cloudy-day,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T12:00:00,12.8,12.8,6.9,67.61,0.014,100,rain,,,63.5,30.7,237,1004.4,90,14.2,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
paris,2007-02-28T13:00:00,12.5,12.5,7,69.5,0.126,100,,,,62.8,29.4,239.4,1004.1,89.8,13.8,,,,,"Rain, Partially cloudy",rain,
paris,2007-02-28T14:00:00,12.2,12.2,7.2,71.4,0.238,100,,,,62.2,28.1,241.8,1003.8,89.5,13.5,,,,,"Rain, Partially cloudy",rain,
paris,2007-02-28T15:00:00,12,12,7.3,73.4,0.349,100,,,,61.5,26.9,244.2,1003.4,89.3,13.1,,,,,"Rain, Partially cloudy",rain,
paris,2007-02-28T16:00:00,11.7,11.7,7.5,75.3,0.461,100,,,,60.9,25.6,246.6,1003.1,89,12.8,,,,,"Rain, Partially cloudy",rain,
paris,2007-02-28T17:00:00,11.4,11.4,7.6,77.18,0.573,100,rain,,,60.2,24.3,249,1002.8,88.8,12.4,,,,,"Rain, Partially cloudy",rain,"07149099999,07156099999,07146099999,07147099999,07150099999"
